author_did,has_mentions_in_bio,has_mentions_in_first_post,has_url_in_bio,has_url_in_first_post
did:plc:ioubgec2eif5rk4xpfnms7xt,False,False,False,False
did:plc:iouzg673lgwk2tpupgstoktj,False,False,False,False
did:plc:iov755mx445qhwcegehnhvwj,False,False,False,False
did:plc:iovf5jfiooz3vje5nnrufefv,False,False,False,False
did:plc:ioxillhcrloibo26gyhqeeqf,False,False,False,False
did:plc:ioysj26hxqutqzwz7geimcu5,False,False,False,False
did:plc:ioywt4fomvo6w6f3lptorqq2,False,False,False,True
did:plc:ioywyp3rt7gf6n55oubi3tyd,False,False,False,False
did:plc:ioz5qj7zp22dhaf4ejvzbziu,False,False,False,False
did:plc:ip2fowkwhkalngtvooeywqpv,False,False,False,False
did:plc:ip5d7tiwqpr2fz2qi3xjuutr,False,False,False,False
did:plc:ip6bvxvogvfoxzr67v4l7kbx,True,False,False,False
did:plc:ipbuwj34ez3pzyiiwpylbzxw,True,False,False,False
did:plc:ipcinqp6vwq5xfpk73ylvbcr,False,False,False,False
did:plc:ipcxztzkc4uwymyadhgttq4a,False,False,False,False
did:plc:ipdank7xjg552hq57tzchrrj,False,False,False,False
did:plc:ipf2dmviquxqacs44nc77n2s,False,False,False,False
did:plc:ipj6enecupnw3ariy3fnb5bo,False,False,False,False
did:plc:ipki55xnslwjeytqku3fwzln,False,False,False,False
did:plc:ipkkw7ktl4qul2idgmwuuvdp,False,False,False,False
did:plc:ipko7x2f6ue26et5cjpuyd57,False,False,False,False
did:plc:ipltnsg4dnkksje2vokfinjs,False,False,False,False
did:plc:ipms2wsnespmsdverxce4c7q,False,False,False,False
did:plc:ipmv35p43czniwfcrxtw4vse,False,False,False,False
did:plc:ipng5bf7m7cn7h6w7njtaci6,False,False,False,False
did:plc:ipowhhh32gywhi2siarbcx2f,False,False,False,False
did:plc:ipqqltmvls25upxtuf7ny5be,True,True,False,False
did:plc:iprbhldcorr3arokwv57swyh,False,False,False,False
did:plc:iprjedgurakd3nrxwnx4gwzr,False,False,False,False
did:plc:ipwzh3vgt3sqnk6zslztqtjt,False,False,False,False
did:plc:iq3p474aogabfr7yibmfnqcz,False,False,False,False
did:plc:iq5zx7t2jkgw3gospvdxmjqb,False,False,False,False
did:plc:iq6vrxyonnobqcbotfelyrc6,True,False,False,False
did:plc:iq7hmhsweuvbkasnllnqi6ok,False,False,False,False
did:plc:iqbpv5tuzlrpdwrfg5icdygh,False,False,False,False
did:plc:iqe55w53yitn76r3vvhqmjbu,False,False,False,False
did:plc:iqesv4yqpslrijyj7em5b3q6,False,False,False,False
did:plc:iqfqn3i7po3cvfadyo5i5wow,False,False,False,False
did:plc:iqjvc3kj2tx2yxfq7tjk324p,False,False,False,False
did:plc:iqklrkf5liwzaytsog4l4c7i,False,False,False,False
did:plc:iqkryxces53twi3vnge6eqw3,False,False,False,False
did:plc:iqmehtdtvzu762icqeiseb2g,False,True,False,False
did:plc:iqpa22jpz2ralmounvwcmijf,False,False,False,False
did:plc:iqpfgxrbv6kzxpbhjw7mo57g,False,False,False,False
did:plc:iqqayip4q3zroafvngdmpbdk,True,False,False,False
did:plc:iqqbx4khxhezruex2yr7j5ic,False,False,False,False
did:plc:iqr3cp2w2v37lwi4a7un6a5d,False,False,False,False
did:plc:iqsjr5cfqhukdeioasp6zc2q,False,False,False,False
did:plc:iqsqujzwfu5eqgab7oxn4i54,False,False,False,False
did:plc:iqus44cdg235x7gakfx6j54h,False,False,False,False
did:plc:iqv6w2suczppccvinixdczk4,False,False,False,False
did:plc:iqvwod6mr57bojvfqr3kwi4h,False,False,False,False
did:plc:ir25ssrtlfp7uxmxn7krh5zr,False,False,False,False
did:plc:ir2xpbnbsnwquiqbqxdgxmqa,False,False,False,False
did:plc:ir3l67zsh2xsdo77gjn6uvui,False,False,False,False
did:plc:ir4qenrfv2kdgyzj4cjq433d,False,True,False,False
did:plc:ir4qk42qaht5z6takp2lc6bl,False,True,False,False
did:plc:ir6ptzfvncsmd6n7xdsitoh2,False,False,False,False
did:plc:ir6puneptp7k34iqr3ovgs6z,False,False,False,False
did:plc:ir7fq74yaui4b7fe26ry553d,False,False,False,False
did:plc:ir7tgt2f2mg7flfenvhglc5t,False,False,False,False
did:plc:iraa6pf6mcvvgrgqqqijbmk6,False,False,False,False
did:plc:iraifcy2o3kyi5luw55pyl6z,True,False,False,False
did:plc:irec2mkigwl3zekio35covi2,False,False,False,False
did:plc:ireftk7fdps7nennejsolkhh,False,False,False,False
did:plc:ireip4zpdfgdqctsrtc3u6fj,False,False,False,False
did:plc:irewn2zth23slwvycykrywrx,False,False,False,False
did:plc:irgt4smxi4ajt7zmr6ldsawc,False,False,False,False
did:plc:irh4h7zxcorfdagirr4mui4f,False,False,False,False
did:plc:irk7iylrbvuhrl3zvistzxx4,False,False,False,False
did:plc:irn5buoednheuzlgvv3ajivm,True,False,False,False
did:plc:irqpuo4w3dw2knvalbssfx5q,False,False,False,False
did:plc:irqswyfszu56n262pgj2eauq,False,False,False,False
did:plc:irsslto7pmsza5jp3qgnhzjz,False,False,False,False
did:plc:irxnfuy4z7yrzi6qvdmicqbj,,False,,False
did:plc:irxss76b2u6lco3fssp3qoqp,False,False,False,False
did:plc:is246kw3tmlzacgvcpmphkdt,False,False,False,False
did:plc:is2x4rhutb5g6rjj2jug37ms,False,False,False,False
did:plc:is7swce3io4xriscwzlaetia,False,False,False,False
did:plc:isatrmnd4n7fi2ydqvnoofoz,False,False,False,False
did:plc:ise2nelv3ngmc5jq2i2mqgyx,False,False,False,False
did:plc:ishstdxd7lnabmuti4xnenns,False,False,False,False
did:plc:isj5zoqotjdjwiccrwbpxrf6,False,False,False,False
did:plc:isjzidmcwslfw4fm2zjkkmmb,,False,,False
did:plc:isojz4dikqff4cisbraxbsd4,False,False,False,False
did:plc:isp7lxnrq63myssuuhlq5532,True,False,False,False
did:plc:istltxpk5r35qonzwtvbozsl,False,False,False,False
did:plc:isvggcaro32klhnxijbs64ex,False,False,False,False
did:plc:iswwkedigy6vesaimw6syywe,True,False,False,False
did:plc:isyrotubwm4q4uphdoi7puet,False,False,False,False
did:plc:isyutiaol3y23ti4wl5vcwhu,True,False,False,False
did:plc:iszil7vujqexpsctrjlg3per,False,False,False,False
did:plc:iszl3urrjybkykuamj2tz7ei,False,False,False,False
did:plc:it2q4tifkyv77jkuef6vwquo,False,False,False,False
did:plc:it3dgoo6w6xo53ndjiku56fd,False,False,False,False
did:plc:it7czt7ncaxpxa7kwcyxaxgo,False,False,False,False
did:plc:it7vw4dejlm32tzqsdqzagd4,False,False,False,False
did:plc:itanmrvzdfdxed5fo2lwh2pi,False,False,False,False
did:plc:itblkdw7twjnvishlsc3khh3,False,False,False,False
did:plc:itbw3ewn3qq7lvifttd77o3e,False,False,False,False
did:plc:itcey3paep7w45nxrkp54hlu,False,False,False,False
did:plc:itdbnxyqsvrhpvdjujayru4u,False,False,False,False
did:plc:itekfu253z22xafbhqkj6z36,False,False,False,False
did:plc:itf3eviftt7nis4q27cnjqwz,False,False,False,False
did:plc:itg3ukkuwb2micb45plwxem7,False,False,True,False
did:plc:itkntu5f7xtrxtacn2dlcb75,False,True,False,False
did:plc:itle3xleujyyor3w2raliaqb,False,False,False,False
did:plc:itm6b6ikk3doajmp7vqo3o7y,False,False,False,False
did:plc:itmesmmunwenda46ghezzjsx,False,True,False,False
did:plc:itmnj24s6hydyc7or7nj7y2f,,False,,False
did:plc:itms2ffcmeplgcbbp7ilhdqx,True,False,False,False
did:plc:itnqub5bkudktflbpzqenp3s,,False,,False
did:plc:itorivrgr5os5fyftvu3bxk3,False,False,False,False
did:plc:itrhyb3446okcfdz3vruejju,False,False,False,False
did:plc:itrk5smrwuat6qndz7nbhos7,False,False,False,False
did:plc:ittx7mcisobhm4btkoobpk2h,False,False,False,False
did:plc:itwenqmwnc3bb5sviyusfsnj,False,False,False,False
did:plc:itwrdk47duuyfd5eemh4ro3m,False,False,False,False
did:plc:ityoqqf7fidqopsc46v5vtys,False,False,False,False
did:plc:iu44guejdudt5m6m7gkwqiwp,False,False,False,False
did:plc:iu6uarwcre43ajfeox7rgsw3,False,False,False,False
did:plc:iu742qtmehecqqnc4zi24mvt,False,True,False,False
did:plc:iu75s5au7s7qmhl6xpm3smvp,False,False,False,False
did:plc:iu7udzitvoeb33ikbrap3oaz,False,False,False,False
did:plc:iubmpzfx7v4ejq77hd7pzls6,False,False,False,False
did:plc:iubmvrnwyy362re3ircbmluu,False,False,False,False
did:plc:iubuhpwgturkkjqrz6eyynv4,False,False,False,False
did:plc:iubzcimzewvnue6pud54sm4g,False,False,False,False
did:plc:iud3vee2lpc3rnjdqc7fumu3,False,False,False,False
did:plc:iufdpakmw4a6andid6elw3xy,False,False,False,False
did:plc:iugui65gnc7kit5zcc2omsc5,False,False,False,False
did:plc:iuha5tn7bmd3pbnlptc6tehm,True,False,False,False
did:plc:iuiv7icmldztqnhievohkpy7,False,False,False,False
did:plc:iujgrs5f4w6nji5hcl5cn3tn,False,False,False,False
did:plc:iujswcja3arfg6gex3bljzvn,False,False,False,False
did:plc:iuks7ugcwkivw3npyox56nue,False,False,False,False
did:plc:iuluvwwznpf7njuvf2twaj3v,False,False,False,False
did:plc:iuoacamm3uqtvwrhsboeyczv,False,False,False,False
did:plc:iuoirzietf6ihobeznaytqpg,False,False,False,False
did:plc:iupubveaqgofrjfglnpmh32i,False,False,False,False
did:plc:iupuwodhgzosdfvpcs3obbti,False,True,False,False
did:plc:iuq2o6rtpxwpufqbgkcunw3y,False,False,False,False
did:plc:iuqgvi6iogqknxq3ldrw22y4,False,False,False,False
did:plc:iusyufunzyilha44cnbmn6cp,False,False,False,False
did:plc:iuszpaj5nr6zmj5tcpjqdjrx,False,False,False,False
did:plc:iutbjw2g43zoiktzye53zhdg,False,False,False,False
did:plc:iutu2vomy3n2i2zeseotafki,False,False,False,False
did:plc:iuu5rlj735cncegu3umramgu,False,False,False,False
did:plc:iuuhnj2653oje7wjidnxb6dw,False,False,False,False
did:plc:iuuxqfrzayywb4wxc5x6wakt,False,False,False,False
did:plc:iuvbjnbsvpteflx5bu27gn2u,False,False,False,False
did:plc:iuvhlgxpbtjdnp5f7yy74cy2,False,False,False,False
did:plc:iuvzdnshgbut6b4eyb6kynvk,False,False,False,False
did:plc:iuwbxu7jpwiu3h7kt536u36p,False,False,False,False
did:plc:iuysdwgiz32ylhxv2znpddpn,False,False,False,False
did:plc:iv27dm4ojwhmk765vme4d6g5,False,False,False,False
did:plc:iv3t3egz6spu4arfbp4dubfd,False,False,False,False
did:plc:iv4o5j5riodagk4cmdxtkfhe,False,True,False,False
did:plc:iv7egb5zcl7yodlfyslptrrx,False,False,False,False
did:plc:iv7raw3fqtrltugccv3yyzfz,False,False,False,False
did:plc:ivb62ux4pkwamrwjjk5l4psj,False,False,False,False
did:plc:ivbuakqqqq7zlrccrmpxnmiu,False,False,False,False
did:plc:ivd5tz3mounggtubakowbx2t,False,False,False,False
did:plc:ivfppjkknresgjfvw4eih2em,False,False,False,False
did:plc:ivhf3f5764bciqitfqotvcr4,False,False,False,False
did:plc:ivhk2p3lvfgwb5e7g34vdqkp,False,False,False,False
did:plc:ivibyhnxquwibnzy25tr7p73,True,False,False,False
did:plc:ivj4uqklypjgn5cd4ye62hno,False,False,False,False
did:plc:ivjdefltfaiub5bhotwdtt7g,True,False,False,False
did:plc:ivlwcbimd3wfujulstueq4zj,False,False,False,False
did:plc:ivmwknxv52mjxn2w7mkbkuxe,False,True,False,False
did:plc:ivoewhoi2ybesx62eaa3sfuw,False,False,False,False
did:plc:ivp6x5g7weolsh6ewenzdjou,True,True,False,False
did:plc:ivpjbv5iipa3fnfox4zyrqqa,True,False,False,False
did:plc:ivrwpq2z6bskgzbri5qu3oul,False,False,False,False
did:plc:ivs7akb3pl23tbi5ziurrasi,False,False,False,False
did:plc:ivspzdhaq6yd6ua3sdbo3nbd,False,False,False,False
did:plc:ivu3cmx7o7g6pfenx3tmwpru,False,False,False,False
did:plc:ivwhsaywf4wgzk424odpxgbq,False,False,False,False
did:plc:ivyanbnqdc2ajoibgtxlexmf,True,False,False,False
did:plc:ivyezfb4aq4lvxflbiwjhqqi,False,False,False,False
did:plc:ivzv6zrsyoohwourhpfy4k3j,False,False,False,False
did:plc:iw2ph5w2rdu33kyy76h4le5t,False,False,False,False
did:plc:iw4ngu7e6vevjog34kermab3,False,False,False,False
did:plc:iw55vm3uv5sxygvgi2yvynnc,False,False,False,False
did:plc:iw5ygfe6mpjzzyku5c2uckgk,False,False,False,False
did:plc:iw66fiqsnae76prr5zyud2sd,False,False,False,False
did:plc:iw7z6n45q5xw2rehw2d3veq3,False,False,False,False
did:plc:iwamnk5rmxg7qwe7ztkwbkqt,False,False,False,False
did:plc:iwbq2ljjum7kmhgua2zuqulg,False,False,False,False
did:plc:iwcxrk3sjnn4ihcsxwab472v,False,False,False,False
did:plc:iwdym2k7graz7653efxqtbqt,False,True,False,False
did:plc:iwe7wx6xkxfc5u4ze25ow3ja,True,False,False,False
did:plc:iwftkc7q5oilhlit2rdo7pb5,True,False,False,False
did:plc:iwgwajo6hldl2mfpnjxrluiy,False,False,False,False
did:plc:iwhuynr6mm6xxuh25o4do2tx,False,False,False,False
did:plc:iwjcgn5pt2krm2lmav2mdcyz,False,True,False,False
did:plc:iwk2hwx74n6oowfrl2tfbm3m,False,False,False,False
did:plc:iwlhac5et4j2g3kpe6jgswen,False,False,False,False
did:plc:iwlrrdhksckubfxl6hcbabgr,False,True,False,False
did:plc:iwndj4nqv2ajlb5tbpv4fchl,True,False,False,False
did:plc:iwnna43kgxpcuwghwltno6tx,False,False,False,False
did:plc:iwooj7itaf3uqe3iybm2c2j6,False,False,False,False
did:plc:iwpv4xvz2hgkqwczcch7u6jq,True,False,False,False
did:plc:iws3oe3iqba7oryzaieqsuts,False,False,False,False
did:plc:iwszly4g7fb4a5coly4zo26g,False,False,False,False
did:plc:iwu2dh5l4utzoo5wgolgi567,True,False,False,False
did:plc:iwug6mbjqtslp2mldrnembju,False,False,False,False
did:plc:iwujmtlo4it756u4gtayk6aj,False,False,False,False
did:plc:iwv6jzqqwer2qawkypu4uimx,False,False,False,False
did:plc:iwvawtca3t5vxcb4j5bvmzmd,False,False,False,False
did:plc:iwvj7jttop2r6q5yvgnjgpyo,False,True,False,False
did:plc:iwvzssh3agid2v4ytqrl67xa,False,False,False,False
did:plc:ix2o5u6mxut6zcbywhoayebc,False,False,False,False
did:plc:ix3oc3uqt2pyqj7hshv4h7nm,False,False,False,False
did:plc:ix3vcyipjotmoyl5si6uvrcj,False,False,False,False
did:plc:ix4eetg5xf6lerlqz3eo3uvp,False,False,False,False
did:plc:ix5b3oka6tklvgliuuhvzslv,False,False,False,False
did:plc:ix5f7iozqfetk4bjb532o5to,False,False,False,False
did:plc:ix6wlx2ouzevfenk7cx27zav,False,False,False,False
did:plc:ix7hsxdcz5hmym4bmdkh22ih,False,False,False,False
did:plc:ix7miytzuqnsj5svjjmyazfj,False,False,False,False
did:plc:ixa665rwyhgqbn7fil4qb4v4,True,False,False,False
did:plc:ixd6hr7n6pmpoava5rdbnt35,False,False,False,False
did:plc:ixg7fq4feshhusuv2ouurmjx,False,False,False,False
did:plc:ixhqkgey7d7shvp4wnzhpfcv,False,False,False,False
did:plc:ixj3orkj7apngz2ufazvip3g,False,False,False,False
did:plc:ixl7yim3vysaso5fc3l2igw6,False,False,False,False
did:plc:ixm6i5b5psnat7fsm6st5sh4,False,False,False,False
did:plc:ixncuy6ec3pmvl7ni2auzqse,False,False,False,False
did:plc:ixnn7xl26lc42nw7xcn5tgvq,False,False,False,False
did:plc:ixoagmwjnj4zm5jfs54rjthf,False,False,False,False
did:plc:ixouzdvkgfrkbmnwanxuxofi,True,False,False,False
did:plc:ixqff24p45u4t4lqi4jiby7m,True,False,False,False
did:plc:ixqrgprpeeu7alr7ds4hgnlu,True,False,False,False
did:plc:ixs2xyalwqc5qtunxbmarkj3,False,False,False,False
did:plc:ixwrharimgdvvu532jzpv635,False,False,False,False
did:plc:ixxuoxpeodd6jukq725w2yvv,True,True,False,False
did:plc:ixy3gngy5fmfqh2lcmj7ldkz,False,False,False,False
did:plc:iy2rov6ev5czcvsz762bvm6s,False,False,False,False
did:plc:iy3cqjwjp3mph6az3ug457w2,True,False,False,False
did:plc:iy3qtbdjcxo5arczzc6ibn3b,False,False,False,False
did:plc:iy4etu6m2mlwe257fauolkqw,False,False,False,False
did:plc:iy6u4ligczzukxccyhrrhvhn,False,False,False,False
did:plc:iy6uqahdcs2ze3hvzvq76i6x,False,False,False,False
did:plc:iy7pduadhwhmcsfjpshjiumz,False,False,False,False
did:plc:iyceqful4smtso4huiivkvrv,False,False,False,False
did:plc:iydt7lxvn6glu53lz7x275cs,False,False,False,False
did:plc:iye7zkfi2lu62qq424v2louw,False,False,False,False
did:plc:iyfbfgctmeqbwshatbx3hskz,False,True,False,False
did:plc:iyfixmojej57ri5v3wzexuul,False,False,False,False
did:plc:iygvpjir5hrkkoetcovgd5qq,False,False,False,False
did:plc:iyh6xoa3ixfnxe7nstdk5apd,False,False,False,False
did:plc:iyi2eiiadi3url53jszfqitn,False,False,False,False
did:plc:iykmgipwhx5ddv6fe5dtnqoa,False,False,False,False
did:plc:iyl43iontqmqtfxhiwkxwaoa,False,False,False,False
did:plc:iym2aua74arh4kk6bd24iiqg,False,False,False,False
did:plc:iyofddjoyxatn5qr354dx6aa,False,True,False,False
did:plc:iyqsbqfppzrcffxeevzcpcnx,False,False,False,False
did:plc:iyrfeenmiciguqco3qnuayny,True,False,False,False
did:plc:iysp2tfxwga3nogdvmibbyj3,False,False,False,False
did:plc:iytrhibkdqciuei4wr5qdmu7,False,False,False,False
did:plc:iyu7u7picdddymsjdcpmr56s,False,False,False,False
did:plc:iyvarl5errsqrvhm7hnreit7,False,False,False,False
did:plc:iywfe2k7payqq33lrogs7ao5,False,False,False,False
did:plc:iyyk67hmdyi5yi4gzlhn2ijd,False,False,False,False
did:plc:iyzbg5xvdcdtquruxwofbczn,False,False,False,False
did:plc:iyzodfauwyn46q3dw4as64ag,False,False,False,False
did:plc:iyzpzgpttekyb4j5htfn7oa2,False,False,False,False
did:plc:iyzqv27uy5766ctvsmojmmd6,False,False,False,False
did:plc:iz2fvz6raizjacftuhw4vil4,False,False,False,False
did:plc:iz2zabr2aflqxtqcn26vis4c,False,False,False,False
did:plc:iz3md2hq6qo3dn7rd5vwv62p,False,False,False,False
did:plc:iz3z4nmiinsltnhmb52uepri,False,False,False,False
did:plc:iz5z27lvsvxwp7uzfphye2up,False,False,False,False
did:plc:izcgu7lws5kcu5ronpcu4xag,False,False,False,False
did:plc:izfan442225uhdnfc3lqohak,False,False,False,False
did:plc:izfat3yitomtojvaqvficbxf,,False,,False
did:plc:izio2kd56aw4hpoxgok6wlsb,False,False,False,False
did:plc:izjx7n66ge2tqtjs5ggo7v5x,False,False,False,False
did:plc:iznhw5gy4udnb4ea3ok3ftex,False,False,False,False
did:plc:izooac3vvagufghmzsh3z2xq,False,False,False,False
did:plc:izpdon7e76fypuunuxiojy7l,True,False,False,False
did:plc:izsshn2icku3djo6hzrct4vb,False,False,False,False
did:plc:izssmmvmzepkqor6b7vr6jmm,False,False,True,False
did:plc:iztxwz3su6zhun4ftu3qoa3q,False,False,False,False
did:plc:iztz44tihpxpywzqztvpw54y,False,False,False,False
did:plc:izx6ervh5oonke6bkm5i2zw5,False,False,False,False
did:plc:izx6qs5a2frrykxzttfh5tgf,False,False,False,False
did:plc:izxobicrmxa7ukjiqarajlhz,False,False,False,False
did:plc:izzi4443v6lhdw3w4vlcu6cg,False,False,False,False
did:plc:j22u2sugoy3blwx5gwroormr,True,False,False,False
did:plc:j2347h7fp2agr5zvnlrpfty7,True,True,False,False
did:plc:j25d5uaootddob7sku6cuv7t,False,True,False,False
did:plc:j25obhzu4zibpcg24lvhmzzh,False,False,False,False
did:plc:j2cp6icimujyzcpgegb74c5e,False,True,False,False
did:plc:j2dqo57zn264pwtnbb7puezk,False,False,False,False
did:plc:j2ejxe3q3bxnqoixonanm2iw,False,False,False,False
did:plc:j2ffjgbfmi4gpey5y3p3f2fj,False,False,False,False
did:plc:j2fs3c2tjhhekcnasqgnqodt,False,False,False,False
did:plc:j2gdkvde6a76nt32ikcvzdhp,True,False,False,False
did:plc:j2gxyp5ynigmaksmiemjdbyu,False,False,False,False
did:plc:j2hgeguucysen3l43qdot4c2,False,False,False,False
did:plc:j2ijuakscvpw7wbpkula5yew,False,False,False,False
did:plc:j2isa5wbkpg2v5dqrwi3nd4g,False,False,False,False
did:plc:j2kftr3oom6i42ttaaxsissz,False,False,False,False
did:plc:j2pa7ahxn6ffzq6hdxgyxbcv,False,False,False,False
did:plc:j2qozfz7cwv6asdwpfs3dz6g,False,False,False,False
did:plc:j2rp2nhz3m4wtep3cl76faff,False,False,False,False
did:plc:j2thg4miukskvrwo7utv67fx,False,False,False,False
did:plc:j2tmewe7qargr3lf4vtn2fm6,False,False,True,False
did:plc:j2wwrbtss7hfhikhks4lwtiy,True,False,False,False
did:plc:j2xsqv2kj2kkczadfvp3qqbz,False,False,False,False
did:plc:j2ybpsu5djb26kpefgjgp777,False,False,False,False
did:plc:j2ykq5f5tr5latwfygvdt2p5,False,False,False,False
did:plc:j2zw7ujgzjx2xelbsb2qptvy,False,False,False,False
did:plc:j33l5pgvwgztrbfryhedfgu5,False,False,False,False
did:plc:j34fcbl542lh3zm4h7ptgw5b,True,False,False,False
did:plc:j34lgtyc3lofhuv4n6wlusmi,True,False,False,False
did:plc:j35ahw4xve5khavmguhal76d,False,False,False,False
did:plc:j374zxo2czaj6k5kl6gokg7q,True,False,False,False
did:plc:j37pt33gzm5mnjgwy4k6eneo,True,False,False,False
did:plc:j3aig7og5qsqtfpjjxd5fk5n,False,True,False,False
did:plc:j3bgk4lv6eisxn3fb3xvcrvp,False,True,False,False
did:plc:j3bwgztnkfo57c2lwxcbfnjl,,False,,False
did:plc:j3dsfgcsjoe3zd4rjp3p3w3n,False,False,False,False
did:plc:j3fnzl52q63c66nsppuadpgj,False,False,False,False
did:plc:j3hyx4bbnrbuo62fwrjekjy7,False,False,False,True
did:plc:j3hzvaqaggyyz3g3h5bdmfnf,False,False,False,False
did:plc:j3iuos344tdqucobiweancyl,False,False,False,False
did:plc:j3khkhozrx5c7kufxqqsmmji,False,False,False,False
did:plc:j3lrnoqahbxwuswn7btckf5x,False,False,False,False
did:plc:j3mtem4ljtfv2hxsl4s2iyxq,False,False,False,False
did:plc:j3ogag22umpekqt7bp6qgh6c,False,False,False,False
did:plc:j3ompincleuckl2aavhsofmt,False,False,False,False
did:plc:j3rxr4cpwzqxhbrumi66cpzj,False,False,False,False
did:plc:j3sr4yc76n25ecd2wrqm4tz3,True,False,False,False
did:plc:j3tsdnvvcqya3h2eu2eiweol,False,False,False,False
did:plc:j3veegfzmjobqgelruvdyxyx,False,False,False,False
did:plc:j3vvct6wcn4vtzegl6d676iw,True,False,False,False
did:plc:j3w77duordrbpz3opgmczem6,False,False,False,False
did:plc:j3wbemfttenmrbjhq5piwyuh,False,False,False,False
did:plc:j3x5c636nipb4cgax7t6ijjb,False,False,False,False
did:plc:j3xkuujme2aa3yrqfsmoiq4t,False,False,False,False
did:plc:j45cwydngasqcktrd4cdi6tx,False,False,False,False
did:plc:j47phuwt7ixmmkbw6g6ldrya,False,False,False,False
did:plc:j4bgznjceojeypwjgr2ycbfn,False,False,False,False
did:plc:j4bv3uvzqnmgwlprhtg7lb7t,False,False,False,False
did:plc:j4dj2ugiodorbw2rnods6eqp,False,False,False,False
did:plc:j4e7njeupuwm5olgg4fuyrec,False,False,False,False
did:plc:j4ea57csbicjibqgbdfykhfm,False,False,False,False
did:plc:j4f25bf4otmaiq5nwjlimx3e,False,False,False,False
did:plc:j4mh6hhjoqut423f2pz5e6py,True,False,False,False
did:plc:j4n7nz6engxhylsjvqf265pn,False,False,False,False
did:plc:j4nkt753t4mpmjzckrzusnmf,False,False,False,False
did:plc:j4plsuwawjk23s6os3qgneld,False,False,False,False
did:plc:j4qzuvozrdymhxqb4zfs6tth,False,False,False,False
did:plc:j4spygbxn74y4dx2qejadwvk,True,False,False,False
did:plc:j4ufks5xmou4qyo6lbbxwsj2,False,False,False,False
did:plc:j4vtrp64tffd24spo6qd5cs4,False,False,False,False
did:plc:j4x3fidvz5ihqgmjxkuv3n2m,False,False,False,False
did:plc:j4xanuvcnzlnw64uzpmdajpp,False,False,False,False
did:plc:j4z4mqeholdbttmi537vah62,True,False,False,False
did:plc:j562xt3kcwmdkxo7lt6mnbtz,False,False,False,False
did:plc:j564wrjdc3sgkz3gpdpmvkt2,False,False,False,False
did:plc:j56yv2vwjjj7pbca2762q74d,False,False,False,False
did:plc:j5e2rgsouma525ink52e4bmx,False,False,False,False
did:plc:j5e5blo5qyhi2z2om67skamd,False,False,False,False
did:plc:j5e77qpdm73uieq25xj75tkn,False,False,False,False
did:plc:j5gfynaisitzsk46xijukota,False,False,False,False
did:plc:j5jw2ohbfeytbpzozox4litw,False,False,False,False
did:plc:j5kymrqxfh3eicgpa4xuagsx,False,False,False,False
did:plc:j5l54ra5x4vrvqd3j5ygx4ex,False,False,False,False
did:plc:j5lxwte4oa6cn475ron7yfud,False,False,False,False
did:plc:j5m3eq5qd5ror3hqr5hm6wcl,True,False,False,False
did:plc:j5mmrptysj6nek65xswq5mbf,True,False,False,False
did:plc:j5pgz5xbpsbvu2arseqty2dw,False,False,False,False
did:plc:j5rryxfib4cjkh5dw6mywith,False,False,False,False
did:plc:j5s5swar5dbsfsj6enyy76o4,False,False,False,False
did:plc:j5um4nqw2m74rk5og3xylbxs,True,False,False,False
did:plc:j5vcxa4cmkskukq7fjdcnzwc,False,False,False,False
did:plc:j5vrmxunanpduuuvf4pelpgx,False,False,False,False
did:plc:j5vue6izhy3qgsarpl7cpcto,False,False,False,False
did:plc:j5wu23iv74wholdwcoslwmoj,False,False,False,False
did:plc:j5yn4cckbrudvpgyeeqn6ge6,False,False,False,False
did:plc:j5yqg2bwrm7rt3bc6ivfa47n,False,False,False,False
did:plc:j65u7twcdl3zt36twfl26ak3,False,False,False,False
did:plc:j6bav3lreb55xeq6b2tyf255,False,False,True,False
did:plc:j6cz6y4vngbj55do2zb5le3k,False,False,False,False
did:plc:j6e3v7dxtinvwsxavjrjybuk,,True,,False
did:plc:j6eeex2s5bayvnjgy2j5yxbj,False,False,False,False
did:plc:j6eryzlhw5eiuzjolwhcvqma,False,False,False,False
did:plc:j6fxvc6kdt2aepdx2nwheipn,False,False,False,False
did:plc:j6gkbqrhxbwoe2kqtdkditqa,False,False,False,False
did:plc:j6hl3t5rwuzxy35a2tc4uxty,False,False,False,False
did:plc:j6j6zir5tcx5lkijrfnthq75,False,False,False,False
did:plc:j6lvre2viiesygoflj3fyopq,False,False,False,False
did:plc:j6mi2toa2omca4oara3dmdiw,False,False,False,False
did:plc:j6oa5pqudwcpalmshfwv33ow,True,False,False,False
did:plc:j6r5746rdcxgmsjbjiwc4226,False,False,False,False
did:plc:j6rktuimpqsw46bbmg4wgbcx,False,False,False,False
did:plc:j6sasqrx7cbjfbzuym23efww,False,False,False,False
did:plc:j6ssy657ii62h3i5r4zga76c,False,False,False,False
did:plc:j6ub2pitjgw7w7dhgxkwzwtu,True,False,False,False
did:plc:j6xoh2ovet6wwiqf73ymlcen,False,False,False,False
did:plc:j6xyb4zlsogqgeqb3qz6mrni,False,False,False,False
did:plc:j73bl7yb6n3kydkw5pfxg7ip,False,False,False,False
did:plc:j73xopgwxiifld72pyllbmvm,False,False,False,False
did:plc:j7bz5qia2uzol2suaglbfap6,False,False,False,False
did:plc:j7cn4nfxt2l7xb7hhnjqfde5,False,False,False,False
